unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date,year_month,date,year_month_str,quarter,year,month,day_of_week,hour,workload_flag,utilization_rate
65948408,2025-08-25 18:53:28,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BRONX,Street/Sidewalk,2025-08-26 00:50:49,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65944355,2025-08-25 18:53:18,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:44:33,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945261,2025-08-25 18:53:14,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,Open,BROOKLYN,,2025-08-25 18:53:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0328
65952701,2025-08-25 18:53:14,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,STATEN ISLAND,Residential Building/House,2025-08-25 21:05:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948172,2025-08-25 18:52:52,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,STATEN ISLAND,Residential Building/House,2025-08-25 21:06:23,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65953155,2025-08-25 18:52:48,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65952069,2025-08-25 18:52:43,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65949111,2025-08-25 18:52:29,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:31:36,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951063,2025-08-25 18:52:25,DSNY,Department of Sanitation,Dirty Condition,Dirt or Gravel,In Progress,MANHATTAN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65951162,2025-08-25 18:52:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,MANHATTAN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65952783,2025-08-25 18:51:57,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 20:41:04,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949062,2025-08-25 18:51:52,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:08:24,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948738,2025-08-25 18:51:51,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,MANHATTAN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65949083,2025-08-25 18:51:49,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,QUEENS,Street/Sidewalk,2025-08-25 20:56:25,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951487,2025-08-25 18:51:27,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,BROOKLYN,Store/Commercial,2025-08-26 01:22:18,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65952788,2025-08-25 18:50:56,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 19:56:51,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65952117,2025-08-25 18:50:37,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 19:49:24,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65953019,2025-08-25 18:50:32,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.013
65951881,2025-08-25 18:50:09,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949981,2025-08-25 18:50:09,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),In Progress,QUEENS,Business,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0114
65944573,2025-08-25 18:50:00,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,Closed,MANHATTAN,,2025-08-25 20:25:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65950143,2025-08-25 18:49:56,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,MANHATTAN,Street/Sidewalk,2025-08-26 00:40:54,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951949,2025-08-25 18:49:19,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65952127,2025-08-25 18:49:18,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 22:52:12,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65952778,2025-08-25 18:49:01,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 19:36:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65944288,2025-08-25 18:49:00,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65952289,2025-08-25 18:49:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,MANHATTAN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65949606,2025-08-25 18:48:59,DOHMH,Department of Health and Mental Hygiene,Standing Water,Puddle on Sidewalk,In Progress,BROOKLYN,1-2 Family Dwelling,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0398
65946666,2025-08-25 18:48:56,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 22:06:47,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945742,2025-08-25 18:48:29,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 20:36:32,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949522,2025-08-25 18:48:16,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 21:32:27,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951951,2025-08-25 18:48:04,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65953074,2025-08-25 18:47:50,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65947347,2025-08-25 18:47:48,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949304,2025-08-25 18:47:20,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-25 21:24:55,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949926,2025-08-25 18:47:14,DSNY,Department of Sanitation,Dirty Condition,Syringes,In Progress,MANHATTAN,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65949344,2025-08-25 18:46:41,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 21:21:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949407,2025-08-25 18:46:05,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 21:32:38,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948227,2025-08-25 18:46:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25 21:18:41,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65946425,2025-08-25 18:45:56,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,MANHATTAN,Street,2025-08-25 19:05:13,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65952967,2025-08-25 18:45:53,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0596
65951585,2025-08-25 18:45:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:12:19,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949995,2025-08-25 18:45:38,DSNY,Department of Sanitation,Commercial Disposal Complaint,Waste Disposal,Closed,BROOKLYN,Sidewalk,2025-08-25 19:05:09,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65950477,2025-08-25 18:45:17,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 21:38:41,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945603,2025-08-25 18:45:14,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Closed,BRONX,Street/Sidewalk,2025-08-25 19:35:44,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65947252,2025-08-25 18:45:08,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0596
65952379,2025-08-25 18:45:08,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,MANHATTAN,Mixed Use,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65949329,2025-08-25 18:45:06,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25 22:04:19,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949028,2025-08-25 18:44:55,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,MANHATTAN,Mixed Use,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65947110,2025-08-25 18:44:45,DOT,Department of Transportation,Street Condition,Pothole,Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65946656,2025-08-25 18:44:43,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,MANHATTAN,Mixed Use,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65949029,2025-08-25 18:44:26,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,MANHATTAN,Mixed Use,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65952384,2025-08-25 18:44:25,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 20:09:06,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950224,2025-08-25 18:44:23,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 20:09:17,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950277,2025-08-25 18:44:11,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,MANHATTAN,Comercial,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65944706,2025-08-25 18:44:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25 20:58:41,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950144,2025-08-25 18:43:44,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 21:57:43,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65952445,2025-08-25 18:43:44,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BRONX,Street/Sidewalk,2025-08-25 19:47:50,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951711,2025-08-25 18:43:21,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-25 21:47:58,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65952290,2025-08-25 18:43:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65950007,2025-08-25 18:43:00,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Chimney or vent (AS1)",Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65951188,2025-08-25 18:43:00,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65951684,2025-08-25 18:42:51,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 18:58:10,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65946750,2025-08-25 18:42:47,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-25 20:21:22,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65944577,2025-08-25 18:42:44,NYPD,New York City Police Department,Urinating in Public,,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 18:59:21,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945092,2025-08-25 18:42:42,DOT,Department of Transportation,Street Condition,Defective Hardware,In Progress,STATEN ISLAND,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65952806,2025-08-25 18:42:40,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 19:27:33,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949349,2025-08-25 18:42:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25 20:57:39,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949658,2025-08-25 18:42:23,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950658,2025-08-25 18:42:13,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,STATEN ISLAND,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0596
65945861,2025-08-25 18:42:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25 20:57:54,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950392,2025-08-25 18:41:54,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-25 19:14:51,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65946768,2025-08-25 18:41:52,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 20:08:50,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951596,2025-08-25 18:41:38,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 22:16:55,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950874,2025-08-25 18:41:18,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0596
65949155,2025-08-25 18:41:12,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,Open,MANHATTAN,,2025-08-25 18:41:12,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0328
65947437,2025-08-25 18:41:05,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:43:29,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949497,2025-08-25 18:40:46,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,Open,MANHATTAN,,2025-08-25 18:40:46,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0328
65948467,2025-08-25 18:40:39,TLC,Taxi and Limousine Commission,Green Taxi Complaint,Driver Complaint - Non Passenger,In Progress,BRONX,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.013
65944356,2025-08-25 18:40:27,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25 21:01:59,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65944350,2025-08-25 18:40:14,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:54:01,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948054,2025-08-25 18:40:13,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:32:17,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950870,2025-08-25 18:40:06,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 18:49:37,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948986,2025-08-25 18:40:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65952334,2025-08-25 18:40:00,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65948067,2025-08-25 18:39:53,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 20:05:40,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945610,2025-08-25 18:39:32,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25 19:54:51,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949842,2025-08-25 18:39:23,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BROOKLYN,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65951980,2025-08-25 18:39:05,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 18:50:25,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948758,2025-08-25 18:39:01,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65947226,2025-08-25 18:38:43,NYPD,New York City Police Department,Blocked Driveway,Partial Access,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945962,2025-08-25 18:38:40,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 18:57:54,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65946663,2025-08-25 18:38:38,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 19:49:37,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948430,2025-08-25 18:38:29,NYPD,New York City Police Department,Animal-Abuse,Neglected,Closed,BROOKLYN,Residential Building/House,2025-08-25 22:33:18,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951959,2025-08-25 18:38:27,DOT,Department of Transportation,Street Condition,Cave-in,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0726
65950134,2025-08-25 18:38:20,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 19:56:16,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949748,2025-08-25 18:38:03,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 18:50:45,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950605,2025-08-25 18:37:47,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-25 21:12:05,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945359,2025-08-25 18:37:35,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),In Progress,MANHATTAN,Business,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0114
65946293,2025-08-25 18:37:35,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Residential Building/House,2025-08-25 22:12:57,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0206
65953229,2025-08-25 18:37:27,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,QUEENS,Store/Commercial,2025-08-25 22:16:31,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0206
65946118,2025-08-25 18:37:26,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Driver Report - Passenger,In Progress,Unspecified,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.013
65944796,2025-08-25 18:37:15,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 18:57:36,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65952395,2025-08-25 18:37:11,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 19:58:50,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945960,2025-08-25 18:37:06,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 19:46:06,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65946614,2025-08-25 18:37:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Closed,BROOKLYN,,2025-08-25 18:47:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65944230,2025-08-25 18:37:00,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",Open,MANHATTAN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0822
65952261,2025-08-25 18:36:48,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Landlord or Real Estate Agent,In Progress,QUEENS,Business,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0114
65951507,2025-08-25 18:36:38,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25 19:00:25,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65951749,2025-08-25 18:36:37,NYPD,New York City Police Department,Animal-Abuse,Neglected,Closed,BROOKLYN,Residential Building/House,2025-08-25 20:24:03,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949747,2025-08-25 18:36:21,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 18:51:11,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948231,2025-08-25 18:36:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25 18:47:43,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948247,2025-08-25 18:36:18,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,QUEENS,Residential Building/House,2025-08-25 19:04:23,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65949565,2025-08-25 18:36:03,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,In Progress,STATEN ISLAND,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0596
65944736,2025-08-25 18:36:01,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25 19:33:38,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65948049,2025-08-25 18:36:00,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-25 20:00:05,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950652,2025-08-25 18:35:56,DOHMH,Department of Health and Mental Hygiene,Beach/Pool/Sauna Complaint,Beach/Pool Water,In Progress,MANHATTAN,Pool,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0398
65953309,2025-08-25 18:35:55,DSNY,Department of Sanitation,Missed Collection,Compost,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.096
65947517,2025-08-25 18:35:53,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Assigned,MANHATTAN,Subway,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0206
65952556,2025-08-25 18:35:52,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 21:42:59,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65950828,2025-08-25 18:35:33,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.5592
65945027,2025-08-25 18:35:24,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Permit/License/Certificate,In Progress,MANHATTAN,Mobile Food Vendor,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,18,False,0.0398
